Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha
2,7064,400000,1534215666000,0.000283,0.000283,0.00176,1.16,0.00107,nan,0.0408,0.0,0.959,1.0,0.0408,2.44,-1.44,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
22,24030,500000,1534221203000,0.000916,0.000916,0.00189,1.15,0.00118,nan,0.115,0.0,0.885,1.0,0.115,1.98,-0.978,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
33,40519,600000,1534223933000,0.000814,0.000814,0.00165,1.14,0.000971,nan,0.122,0.0,0.878,1.0,0.122,2.28,-1.28,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
49,57161,700000,1534225990000,0.000857,0.000857,0.00158,1.13,0.000907,nan,0.136,0.0,0.864,1.0,0.136,2.37,-1.37,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
60,73529,800000,1534227870000,0.000816,0.000816,0.00146,1.13,0.000791,nan,0.146,0.0,0.854,1.0,0.146,2.65,-1.65,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
71,90226,900000,1534229635000,0.000787,0.000787,0.0014,1.13,0.000735,nan,0.151,0.0,0.849,1.0,0.151,2.8,-1.8,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
83,107649,1000000,1534231460000,0.000706,0.000771,0.00136,1.13,0.000716,nan,0.153,0.0,0.847,1.0,0.153,2.8,-1.8,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
98,124934,1100000,1534233317000,0.000795,0.000784,0.0013,1.12,0.000672,nan,0.164,0.0,0.836,1.0,0.164,2.88,-1.88,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
119,142390,1200000,1534235388000,0.000941,0.000836,0.00127,1.12,0.000647,nan,0.179,0.0,0.821,1.0,0.179,2.89,-1.89,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
139,159939,1300000,1534237355000,0.000993,0.000869,0.00128,1.12,0.000654,nan,0.184,0.0,0.816,1.0,0.184,2.84,-1.84,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
151,179610,1400000,1534238888000,0.000906,0.000841,0.00124,1.11,0.000628,nan,0.187,0.0,0.813,1.0,0.187,2.89,-1.89,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
169,199459,1500000,1534240422000,0.000906,0.000847,0.00121,1.11,0.00061,nan,0.195,0.0,0.805,1.0,0.195,2.91,-1.91,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
172,219512,1600000,1534241857000,0.000786,0.000784,0.00118,1.1,0.000601,nan,0.187,0.0,0.813,1.0,0.187,2.93,-1.93,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
188,239739,1700000,1534243199000,0.000786,0.000784,0.00116,1.1,0.00059,nan,0.192,0.0,0.808,1.0,0.192,2.93,-1.93,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
198,259503,1800000,1534244712000,0.000753,0.000763,0.00114,1.1,0.000576,nan,0.192,0.0,0.808,1.0,0.192,2.96,-1.96,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
210,279090,1900000,1534246424000,0.000738,0.000752,0.00112,1.1,0.00057,nan,0.193,0.0,0.807,1.0,0.193,2.97,-1.97,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
242,297117,2000000,1534248381000,0.00083,0.000814,0.00114,1.1,0.000574,nan,0.204,0.0,0.796,1.0,0.204,2.92,-1.92,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
262,314692,2100000,1534250381000,0.000854,0.000833,0.00115,1.1,0.000585,nan,0.204,0.0,0.796,1.0,0.204,2.86,-1.86,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
281,332005,2200000,1534252487000,0.00102,0.000846,0.00116,1.1,0.000601,nan,0.202,0.0,0.798,1.0,0.202,2.79,-1.79,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
295,349266,2300000,1534254861000,0.000869,0.000845,0.00116,1.09,0.000616,nan,0.198,0.0,0.802,1.0,0.198,2.71,-1.71,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
305,367212,2400000,1534257558000,0.000736,0.000831,0.00116,1.09,0.000627,nan,0.192,0.0,0.808,1.0,0.192,2.65,-1.65,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
314,384380,2500000,1534260327000,0.000675,0.000817,0.00116,1.09,0.000633,nan,0.188,0.0,0.812,1.0,0.188,2.62,-1.62,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
326,401807,2600000,1534263432000,0.000678,0.000811,0.00115,1.09,0.000634,nan,0.186,0.0,0.814,1.0,0.186,2.6,-1.6,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
352,418926,2700000,1534266431000,0.000831,0.00084,0.00117,1.09,0.000645,nan,0.189,0.0,0.811,1.0,0.189,2.54,-1.54,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
366,435842,2800000,1534269300000,0.000831,0.00084,0.00118,1.08,0.000664,nan,0.184,0.0,0.816,1.0,0.184,2.48,-1.48,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
382,453300,2900000,1534272798000,0.000842,0.000843,0.00118,1.08,0.000665,nan,0.184,0.0,0.816,1.0,0.184,2.46,-1.46,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
397,470670,3000000,1534275826000,0.000984,0.000843,0.00117,1.08,0.000663,nan,0.185,0.0,0.815,1.0,0.185,2.45,-1.45,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
417,487895,3100000,1534279185000,0.00108,0.000855,0.00118,1.08,0.000679,nan,0.183,0.0,0.817,1.0,0.183,2.39,-1.39,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
456,507553,3400000,1534307392000,0.0029,0.000898,0.00124,1.08,0.000759,nan,0.165,0.0,0.835,1.0,0.165,2.09,-1.09,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
488,526703,3500000,1534310553000,0.002,0.000927,0.00124,1.08,0.000763,nan,0.169,0.0,0.831,1.0,0.169,2.07,-1.07,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
504,545364,3600000,1534313223000,0.00152,0.000924,0.00124,1.08,0.000761,nan,0.169,0.0,0.831,1.0,0.169,2.07,-1.07,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
521,564110,3700000,1534315472000,0.00134,0.000924,0.00123,1.07,0.00076,nan,0.17,0.0,0.83,1.0,0.17,2.07,-1.07,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
534,582828,3800000,1534317461000,0.00119,0.000916,0.00122,1.07,0.000752,nan,0.171,0.0,0.829,1.0,0.171,2.08,-1.08,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
549,601589,3900000,1534319605000,0.00112,0.000913,0.00122,1.07,0.000752,nan,0.171,0.0,0.829,1.0,0.171,2.08,-1.08,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
565,620688,4000000,1534321811000,0.00107,0.00091,0.00121,1.07,0.000748,nan,0.172,0.0,0.828,1.0,0.172,2.08,-1.08,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
590,639426,4100000,1534324066000,0.00111,0.000923,0.00121,1.07,0.000742,nan,0.175,0.0,0.825,1.0,0.175,2.09,-1.09,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
606,657556,4200000,1534325982000,0.00108,0.000922,0.00121,1.07,0.000741,nan,0.175,0.0,0.825,1.0,0.175,2.09,-1.09,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
632,676357,4300000,1534327753000,0.000921,0.000934,0.00121,1.07,0.000744,nan,0.177,0.0,0.823,1.0,0.177,2.08,-1.08,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
654,696456,4400000,1534329253000,0.00105,0.000939,0.00121,1.07,0.000743,nan,0.179,0.0,0.821,1.0,0.179,2.07,-1.07,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
676,713772,4500000,1534330607000,0.00114,0.000947,0.0012,1.07,0.000741,nan,0.181,0.0,0.819,1.0,0.181,2.06,-1.06,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
694,733495,4600000,1534332371000,0.00107,0.000946,0.0012,1.07,0.000744,nan,0.18,0.0,0.82,1.0,0.18,2.04,-1.04,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
719,753534,4700000,1534334282000,0.00111,0.000954,0.0012,1.07,0.000739,nan,0.183,0.0,0.817,1.0,0.183,2.03,-1.03,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
745,772697,4800000,1534336223000,0.00116,0.000964,0.00119,1.07,0.000731,nan,0.186,0.0,0.814,1.0,0.186,2.03,-1.03,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
759,791617,4900000,1534338220000,0.00109,0.000959,0.00118,1.07,0.000731,nan,0.186,0.0,0.814,1.0,0.186,2.02,-1.02,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
783,810841,5000000,1534340324000,0.00111,0.000966,0.00118,1.06,0.000727,nan,0.188,0.0,0.812,1.0,0.188,2.02,-1.02,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
799,829858,5100000,1534342505000,0.00108,0.000963,0.00117,1.06,0.000727,nan,0.188,0.0,0.812,1.0,0.188,2.01,-1.01,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
817,849346,5200000,1534345017000,0.00106,0.000962,0.00117,1.06,0.000725,nan,0.189,0.0,0.811,1.0,0.189,2.0,-1.0,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
839,868893,5300000,1534348283000,0.00107,0.000966,0.00118,1.06,0.000734,nan,0.188,0.0,0.812,1.0,0.188,1.98,-0.976,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
847,884006,5400000,1534352099000,0.00065,0.000958,0.00118,1.06,0.000737,nan,0.186,0.0,0.814,1.0,0.186,1.96,-0.959,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
869,899317,5500000,1534355823000,0.00109,0.000966,0.00117,1.06,0.000737,nan,0.186,0.0,0.814,1.0,0.186,1.94,-0.943,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
885,916425,5600000,1534359354000,0.00103,0.000966,0.00117,1.06,0.000734,nan,0.187,0.0,0.813,1.0,0.187,1.94,-0.937,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
907,935286,5700000,1534362421000,0.00107,0.00097,0.00117,1.06,0.000741,nan,0.186,0.0,0.814,1.0,0.186,1.91,-0.912,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
935,944259,6000000,1534387000000,0.00447,0.00099,0.00118,1.06,0.000766,nan,0.178,0.0,0.822,1.0,0.178,1.8,-0.805,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
968,961630,6100000,1534391894000,0.00234,0.00101,0.00118,1.06,0.000768,nan,0.18,0.0,0.82,1.0,0.18,1.79,-0.794,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
993,978790,6200000,1534395699000,0.00194,0.00101,0.00119,1.06,0.000774,nan,0.18,0.0,0.82,1.0,0.18,1.78,-0.777,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1017,995986,6300000,1534397928000,0.00177,0.00102,0.00118,1.05,0.00077,nan,0.182,0.0,0.818,1.0,0.182,1.78,-0.777,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1039,1013614,6400000,1534400142000,0.00165,0.00103,0.00118,1.05,0.000767,nan,0.183,0.0,0.817,1.0,0.183,1.77,-0.774,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1051,1030726,6500000,1534401980000,0.00147,0.00102,0.00117,1.05,0.000762,nan,0.183,0.0,0.817,1.0,0.183,1.78,-0.777,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1057,1046913,6600000,1534403754000,0.0013,0.00101,0.00116,1.05,0.000756,nan,0.183,0.0,0.817,1.0,0.183,1.78,-0.783,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1065,1062945,6700000,1534405748000,0.00119,0.001,0.00116,1.05,0.000754,nan,0.182,0.0,0.818,1.0,0.182,1.78,-0.783,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1081,1079951,6800000,1534407692000,0.00123,0.001,0.00115,1.05,0.000747,nan,0.183,0.0,0.817,1.0,0.183,1.79,-0.788,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1097,1097552,6900000,1534409775000,0.00104,0.000999,0.00114,1.05,0.000743,nan,0.184,0.0,0.816,1.0,0.184,1.79,-0.787,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1105,1114719,7000000,1534411756000,0.000824,0.000991,0.00114,1.05,0.00074,nan,0.183,0.0,0.817,1.0,0.183,1.79,-0.788,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1127,1131950,7100000,1534413572000,0.000947,0.000996,0.00113,1.05,0.000734,nan,0.185,0.0,0.815,1.0,0.185,1.79,-0.792,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1139,1149185,7200000,1534415178000,0.000893,0.000991,0.00112,1.05,0.000731,nan,0.185,0.0,0.815,1.0,0.185,1.79,-0.792,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1157,1166509,7300000,1534416750000,0.000919,0.000992,0.00112,1.05,0.000727,nan,0.187,0.0,0.813,1.0,0.187,1.79,-0.794,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1175,1183659,7400000,1534418460000,0.000938,0.000993,0.00112,1.05,0.000726,nan,0.187,0.0,0.813,1.0,0.187,1.79,-0.789,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1191,1200444,7500000,1534420152000,0.00094,0.000992,0.00112,1.05,0.00073,nan,0.186,0.0,0.814,1.0,0.186,1.78,-0.778,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1213,1217612,7600000,1534421958000,0.00098,0.000996,0.00112,1.05,0.000731,nan,0.186,0.0,0.814,1.0,0.186,1.77,-0.772,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1243,1235461,7700000,1534424198000,0.00105,0.00101,0.00112,1.05,0.000729,nan,0.188,0.0,0.812,1.0,0.188,1.77,-0.768,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1259,1252930,7800000,1534426507000,0.00104,0.001,0.00111,1.05,0.000726,nan,0.189,0.0,0.811,1.0,0.189,1.77,-0.766,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1275,1270327,7900000,1534428901000,0.00158,0.001,0.00111,1.05,0.000727,nan,0.189,0.0,0.811,1.0,0.189,1.76,-0.76,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1289,1287249,8000000,1534431501000,0.00103,0.001,0.00111,1.05,0.000728,nan,0.188,0.0,0.812,1.0,0.188,1.75,-0.752,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1318,1304347,8100000,1534434488000,0.00131,0.00101,0.00111,1.05,0.000732,nan,0.189,0.0,0.811,1.0,0.189,1.74,-0.739,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1331,1321026,8200000,1534438303000,0.00116,0.00101,0.00111,1.05,0.000732,nan,0.188,0.0,0.812,1.0,0.188,1.73,-0.733,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1353,1337972,8300000,1534442273000,0.00119,0.00101,0.00112,1.05,0.000737,nan,0.188,0.0,0.812,1.0,0.188,1.72,-0.72,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1361,1355775,8400000,1534445358000,0.00105,0.001,0.00112,1.04,0.00074,nan,0.186,0.0,0.814,1.0,0.186,1.71,-0.71,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
1379,1373150,8500000,1534448098000,0.00104,0.001,0.00112,1.04,0.000745,nan,0.185,0.0,0.815,1.0,0.185,1.7,-0.698,TS_Lin_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1
9,8537,400000,1534215666000,0.00105,0.00105,0.00119,1.01,0.000909,nan,0.184,0.0,0.816,1.0,0.184,1.04,-0.0416,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
37,28300,500000,1534221203000,0.00131,0.00131,0.00139,1.01,0.00108,nan,0.193,0.0,0.807,1.0,0.193,0.857,0.143,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
53,46862,600000,1534223933000,0.00113,0.00113,0.00117,1.01,0.000889,nan,0.196,0.0,0.804,1.0,0.196,0.97,0.03,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
68,64984,700000,1534225990000,0.00105,0.00105,0.00111,1.01,0.000852,nan,0.188,0.0,0.812,1.0,0.188,0.997,0.00327,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
79,83061,800000,1534227870000,0.000951,0.000951,0.000988,1.01,0.000748,nan,0.192,0.0,0.808,1.0,0.192,1.1,-0.0975,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
98,101602,900000,1534229635000,0.000965,0.000965,0.000928,1.01,0.000686,nan,0.208,0.0,0.792,1.0,0.208,1.16,-0.158,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
110,120159,1000000,1534231460000,0.00067,0.000915,0.000904,1.01,0.000674,nan,0.202,0.0,0.798,1.0,0.202,1.14,-0.144,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
130,138786,1100000,1534233317000,0.000894,0.000937,0.00086,1.01,0.000629,nan,0.217,0.0,0.783,1.0,0.217,1.17,-0.17,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
146,157944,1200000,1534235388000,0.000873,0.000924,0.000842,1.0,0.000615,nan,0.22,0.0,0.78,1.0,0.22,1.17,-0.165,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
170,177176,1300000,1534237355000,0.000973,0.000959,0.000853,1.0,0.000621,nan,0.225,0.0,0.775,1.0,0.225,1.14,-0.14,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
186,198921,1400000,1534238888000,0.000918,0.000935,0.000824,1.0,0.000595,nan,0.23,0.0,0.77,1.0,0.23,1.16,-0.158,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
205,221100,1500000,1534240422000,0.000906,0.000927,0.000808,1.0,0.000579,nan,0.236,0.0,0.764,1.0,0.236,1.16,-0.163,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
215,242992,1600000,1534241857000,0.000835,0.000885,0.000788,1.0,0.000567,nan,0.234,0.0,0.766,1.0,0.234,1.17,-0.166,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
235,265042,1700000,1534243199000,0.000845,0.000887,0.000777,1.0,0.000555,nan,0.24,0.0,0.76,1.0,0.24,1.17,-0.168,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
254,286381,1800000,1534244712000,0.00085,0.000887,0.000759,1.0,0.000537,nan,0.247,0.0,0.753,1.0,0.247,1.18,-0.182,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
274,307663,1900000,1534246424000,0.00086,0.000891,0.000751,1.0,0.000528,nan,0.251,0.0,0.749,1.0,0.251,1.19,-0.185,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
294,326880,2000000,1534248381000,0.000875,0.000899,0.000765,1.0,0.000542,nan,0.248,0.0,0.752,1.0,0.248,1.16,-0.16,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
328,345758,2100000,1534250381000,0.000948,0.000949,0.000779,1.0,0.000547,nan,0.256,0.0,0.744,1.0,0.256,1.15,-0.146,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
354,364916,2200000,1534252487000,0.00159,0.00097,0.000797,1.0,0.000561,nan,0.255,0.0,0.745,1.0,0.255,1.12,-0.119,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
377,383960,2300000,1534254861000,0.00132,0.000982,0.000809,1.0,0.000574,nan,0.253,0.0,0.747,1.0,0.253,1.09,-0.0903,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
399,403402,2400000,1534257558000,0.00124,0.000989,0.000817,1.0,0.000581,nan,0.251,0.0,0.749,1.0,0.251,1.07,-0.0698,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
417,422921,2500000,1534260327000,0.00114,0.000986,0.00082,1.0,0.000585,nan,0.25,0.0,0.75,1.0,0.25,1.06,-0.0576,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
436,442080,2600000,1534263432000,0.00111,0.000986,0.000818,1.0,0.000585,nan,0.249,0.0,0.751,1.0,0.249,1.05,-0.0523,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
477,461692,2700000,1534266431000,0.00129,0.00103,0.000834,1.0,0.000592,nan,0.256,0.0,0.744,1.0,0.256,1.04,-0.0362,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
507,481158,2800000,1534269300000,0.00133,0.00105,0.000853,1.0,0.000607,nan,0.255,0.0,0.745,1.0,0.255,1.02,-0.0165,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
526,500122,2900000,1534272798000,0.00129,0.00105,0.000854,1.0,0.000609,nan,0.253,0.0,0.747,1.0,0.253,1.01,-0.0115,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
552,520007,3000000,1534275826000,0.00138,0.00106,0.000851,1.0,0.000604,nan,0.257,0.0,0.743,1.0,0.257,1.01,-0.0101,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
583,539611,3100000,1534279185000,0.00149,0.00108,0.000868,1.0,0.000618,nan,0.256,0.0,0.744,1.0,0.256,0.988,0.0115,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
637,563128,3400000,1534307392000,0.00302,0.00113,0.000943,1.0,0.0007,nan,0.23,0.0,0.77,1.0,0.23,0.882,0.118,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
677,584528,3500000,1534310553000,0.0022,0.00116,0.000951,1.0,0.000703,nan,0.235,0.0,0.765,1.0,0.235,0.874,0.126,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
692,605341,3600000,1534313223000,0.00159,0.00114,0.000949,1.0,0.000703,nan,0.233,0.0,0.767,1.0,0.233,0.87,0.13,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
714,626361,3700000,1534315472000,0.00143,0.00114,0.000947,1.0,0.000702,nan,0.233,0.0,0.767,1.0,0.233,0.867,0.133,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
729,647530,3800000,1534317461000,0.00127,0.00113,0.000939,1.0,0.000696,nan,0.233,0.0,0.767,1.0,0.233,0.868,0.132,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
756,669514,3900000,1534319605000,0.00126,0.00113,0.000938,1.0,0.000693,nan,0.235,0.0,0.765,1.0,0.235,0.866,0.134,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
768,690815,4000000,1534321811000,0.00115,0.00111,0.000934,1.0,0.000692,nan,0.233,0.0,0.767,1.0,0.233,0.864,0.136,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
797,711936,4100000,1534324066000,0.00118,0.00112,0.00093,1.0,0.000687,nan,0.237,0.0,0.763,1.0,0.237,0.866,0.134,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
830,733761,4200000,1534325982000,0.00122,0.00113,0.000929,1.0,0.000683,nan,0.24,0.0,0.76,1.0,0.24,0.866,0.134,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
877,756093,4300000,1534327753000,0.00223,0.00116,0.000934,1.0,0.000682,nan,0.246,0.0,0.754,1.0,0.246,0.864,0.136,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
901,779604,4400000,1534329253000,0.00132,0.00116,0.000934,1.0,0.000682,nan,0.246,0.0,0.754,1.0,0.246,0.858,0.142,TS_Lin_Multi_Target,6,0.01,0.0,1,NO_SPLIT,1
